Date Completed,Manufacturer,Model,Physical Class (Engine),# Engines,AAC,ADG,TDG,"Approach Speed
(Vref)","Wingspan, ft",Wingtip Configuration,"Length, ft","Tail Height, ft
(@ OEW)","Wheelbase, ft",Cockpit to Main Gear (CMG),"MGW
(Outer to Outer)",MTOW,"Max Ramp
Max Taxi",Main Gear Config,ICAO Code,Wake Category,ATCT Weight Class,Years Manufactured
2016-07-07,Schweizer,269D 330,,,A,No Value,,75.4,,no winglets,,,,,,1550.0,1550.0,S,EDGE,L,,
,Schweizer,G-164 Ag-Cat,,,No Value,No Value,,,,,,,,,,,,,YK11,L,,
,Schweizer,G-164 Ag-Cat Turbine,,,No Value,No Value,,,,,,,,,,,,,Y112,L,,
,Schweizer,G-164 Turbo Ag-Cat,,,No Value,No Value,,,,,,,,,,,,,YK12,L,,
,Schweizer,SA-2-37A Condor,,,No Value,No Value,,,,,,,,,,,,,Y130,M,,
,Scottish Aviation,Bulldog,,,No Value,No Value,,,,,,,,,,,,,Y141,M,,
,Scottish Aviation,Jetstream T.Mk.1,,,No Value,No Value,,,,,,,,,,,,,YK42,M,,
,Scottish Aviation,Jetstream T.Mk.2,,,No Value,No Value,,,,,,,,,,,,,YK18,L,,
,Scottish Aviation,Twin Pioneer,,,No Value,No Value,,,,,,,,,,,,,Y18T,L,,
,SEPECAT,Jaguar,,,No Value,No Value,,,,,,,,,,,,,YK18,L,,
,Shavrov,SH-7,,,No Value,No Value,,,,,,,,,,,,,YK28,M,,
,Shenyang,F-5,,,No Value,No Value,,,,,,,,,,,,,YAK3,L,,
,Shenyang,F-6,,,No Value,No Value,,,,,,,,,,,,,YK38,M,,
,Shenyang,F-8-1,,,No Value,No Value,,,,,,,,,,,,,,,,
,Shenyang,F-8-2 /-3 /-4,,,No Value,No Value,,,,,,,,,,,,,YK40,M,,
,Shenyang,J-11,,,No Value,No Value,,,,,,,,,,,,,,,,
,Shenyang,J-5,,,No Value,No Value,,,,,,,,,,,,,YK42,M,,
,Shenyang,J-6,,,No Value,No Value,,,,,,,,,,,,,YK50,L,,
,Shenyang,J-8-1,,,No Value,No Value,,,,,,,,,,,,,,,,
,Shenyang,J-8-2 /-3 /-4,,,No Value,No Value,,,,,,,,,,,,,YK52,L,,
,Shin Meiwa,U-36,,,No Value,No Value,,,,,,,,,,,,,YK53,L,,
,Shin Meiwa,US-1,,,No Value,No Value,,,,,,,,,,,,,YK54,L,,
,Shorts,330,,,No Value,No Value,,,,,,,,,,,,,YK55,L,,
,Shorts,360,,,No Value,No Value,,,,,,,,,,,,,YK58,L,,
,Shorts,S-25 Sandringham,,,No Value,No Value,,,,,,,,,,,,,YAK9,L,,
,Shorts,SC-5 Belfast,,,No Value,No Value,,,,,,,,,,,,,,,,
,Shorts,SC-7 Skyvan,,,No Value,No Value,,,,,,,,,,,,,WG30,L,,
,Shorts,Tucano,,,No Value,No Value,,,,,,,,,,,,,S61,M,,
,Shorts Brothers,330,,,No Value,No Value,,,,,,,,,,,,,LYNX,L,,
,Shorts Brothers,360,Turboprop,,No Value,No Value,,,,,,,,,,,,,LYSA,L,,
,Shorts Brothers,C-23 Sherpa,,,No Value,No Value,,,,,,,,,,,,,PUMA,L,,
,Shorts Brothers,SD3-60,,,No Value,No Value,,,,,,,,,,,,,SCOU,L,,
,Shorts Brothers,Skyvan SC7,,,No Value,No Value,,,,,,,,,,,,,S61,M,,
,SIAI-Marchetti,FN-333 Riviera,,,No Value,No Value,,,,,,,,,,,,,B47G,L,,
,SIAI-Marchetti,M-311,,,No Value,No Value,,,,,,,,,,,,,LYNX,L,,
,SIAI-Marchetti,S-205-18F / S-205-20F,,,No Value,No Value,,,,,,,,,,,,,WASP,L,,
,SIAI-Marchetti,S-205-18R / S-205-20R / S-205-22R,,,No Value,No Value,,,,,,,,,,,,,WESX,L,,
,SIAI-Marchetti,S-208,,,No Value,No Value,,,,,,,,,,,,,S55T,L,,
,SIAI-Marchetti,S-211,,,No Value,No Value,,,,,,,,,,,,,D11,L,,
,SIAI-Marchetti,SF-260,,,No Value,No Value,,,,,,,,,,,,,D11,L,,
,SIAI-Marchetti,SF-260TP,,,No Value,No Value,,,,,,,,,,,,,WA40,L,,
,SIAI-Marchetti,SF-600 Canguro,,,No Value,No Value,,,,,,,,,,,,,WA41,L,,
,SIAI-Marchetti,SM-1019,,,No Value,No Value,,,,,,,,,,,,,WA42,L,,
,SIAT,223 Flamingo,,,No Value,No Value,,,,,,,,,,,,,WA50,L,,
,Sikorsky,S-76,,,B,I,,100.0,46.0,,,9.5,,,,10280.0,,,B18T,,,
2018-06-01,Sikorsky,Sea King,,,A,II,,75.4,65.0,no winglets,51.75,19.333333333333332,,,,12000.0,12000.0,Seaplane,DHC6,L,Small Eqpt,2008 to now
2018-06-01,Sikorsky,SH-3 Sea King,,,A,II,1A,75.4,65.0,no winglets,51.75,19.5,12.166666666666666,14.875,14.875,12500.0,12500.0,S,DHC6,L,Small Eqpt,2008 to now
,Sikorsky,AH-60 Black Hawk,,,No Value,No Value,,,,,,,,,,,,,WA50,L,,
,Sikorsky,CH-19,,,No Value,No Value,,,,,,,,,,,,,WA50,L,,
,Sikorsky,CH-3,,,No Value,No Value,,,,,,,,,,,,,WA80,L,,
,Sikorsky,CH-34 Chocktaw,,,No Value,No Value,,,,,,,,,,,,,WACF,L,,
,Sikorsky,CH-53,,,No Value,No Value,,,,,,,,,,,,,WAC9,L,,
,Sikorsky,CH-53E Super Stallion,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,CH-54 Tarhe,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,H-19 Chickasaw,,,No Value,No Value,,,,,,,,,,,,,WACC,L,,
,Sikorsky,HH-19,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,HH-34 Seahorse,,,No Value,No Value,,,,,,,,,,,,,WACN,L,,
,Sikorsky,HH-52 Seaguard,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,HO3S,,,No Value,No Value,,,,,,,,,,,,,WACC,L,,
,Sikorsky,HO5S,,,No Value,No Value,,,,,,,,,,,,,WACF,L,,
,Sikorsky,MH-53E Sea Dragon,,,No Value,No Value,,,,,,,,,,,,,WACG,L,,
,Sikorsky,MH-60 Black Hawk,,,No Value,No Value,,,,,,,,,,,,,WACE,L,,
,Sikorsky,S-38 Replica,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,S-39,,,No Value,No Value,,,,,,,,,,,,,WACA,L,,
,Sikorsky,S-51,,,No Value,No Value,,,,,,,,,,,,,WACM,L,,
,Sikorsky,S-52,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,S-55,,,No Value,No Value,,,,,,,,,,,,,WACO,L,,
,Sikorsky,S-55T,,,No Value,No Value,,,,,,,,,,,,,WACF,L,,
,Sikorsky,S-58,,,No Value,No Value,,,,,,,,,,,,,WACT,L,,
,Sikorsky,S-58T,,,No Value,No Value,,,,,,,,,,,,,WACD,L,,
,Sikorsky,S-61A,,,No Value,No Value,,,,,,,,,,,,,WACF,L,,
,Sikorsky,S-61L,,,No Value,No Value,,,,,,,,,,,,,WACC,L,,
,Sikorsky,S-61N,,,No Value,No Value,,,,,,,,,,,,,WACC,L,,
,Sikorsky,S-61R,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sikorsky,S-62,,,No Value,No Value,,,,,,,,,,,,,WACF,L,,
,Sikorsky,S-64 Skycrane,,,No Value,No Value,,,,,,,,,,,,,WACN,L,,
,Sikorsky,S-65,,,No Value,No Value,,,,,,,,,,,,,VALI,L,,
,Sikorsky,S-70 Black Hawk,,,No Value,No Value,,,,,,,,,,,,,CORS,M,,
,Sikorsky,S-92 Helibus,,,No Value,No Value,,,,,,,,,,,,,VO10,L,,
,Sikorsky,SH-34 Seabat,,,No Value,No Value,,,,,,,,,,,,,ACSR,L,,
,Sino Swearingen,SJ-30,,,No Value,No Value,,,,,,,,,,,,,TOUR,L,,
,SIPA,S.902,,,No Value,No Value,,,,,,,,,,,,,VIMY,L,,
,Skyfox Aviation,CA-25 Impala,,,No Value,No Value,,,,,,,,,,,,,VC10,H,,
,Slingby Aviation (former Fournier),T67 Firefly (former RF-6),,,No Value,No Value,,,,,,,,,,,,,VISC,M,,
,Slingsby,Firefly,,,No Value,No Value,,,,,,,,,,,,,VF14,M,,
,Slingsby,T-66 Nipper,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,GY-80 Horizon,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,MS-200FG Morane,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,MS-200RG Morane,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,MS-300 Epsilon 2,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,ST-10,,,No Value,No Value,,,,,,,,,,,,,RV10,L,,
,SOCATA,Tampico,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,SOCATA,TB-10 Tobago,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,TB-20 Trinidad,,,No Value,No Value,,,,,,,,,,,,,RV3,L,,
,SOCATA,TB-30 Epsilon,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,TB-31 Omega,,,No Value,No Value,,,,,,,,,,,,,RV4,L,,
,SOCATA,TB-360 Tangara,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOCATA,TB-9 Tampico,,,No Value,No Value,,,,,,,,,,,,,RV4T,L,,
,SOCATA,TBM 9,,,No Value,No Value,,,,,,,,,,,,,RV6,L,,
,SOCATA,TBM-700,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,SOCATA,TBM-850,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,SOKO,G-2 Galeb,,,No Value,No Value,,,,,,,,,,,,,RV7,L,,
,SOKO,G-4 Super Galeb,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,SOKO,H-45 Partizan,,,No Value,No Value,,,,,,,,,,,,,,,,
,SOKO,J-20 Kraguj,,,No Value,No Value,,,,,,,,,,,,,RV8,L,,
,SOKO,J-22 Orao,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,SOKO,Jastreb,,,No Value,No Value,,,,,,,,,,,,,RV9,L,,
,SOKO,P-2 Kraguj,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,Sopwith,Camel,,,No Value,No Value,,,,,,,,,,,,,,,Small Eqpt,
,Sopwith,Triplane Replica,,,No Value,No Value,,,,,,,,,,,,,UT60,L,,
,Sportavia-Pützer,RF-4,,,No Value,No Value,,,,,,,,,,,,,UT66,L,,
,Sportavia-Pützer,RF-5,,,No Value,No Value,,,,,,,,,,,,,UT75,L,,
,Sportavia-Pützer,RS-180 Sportsman,,,No Value,No Value,,,,,,,,,,,,,UT65,L,,
2018-06-05,Stearman,Kaydet,,,A,I,,55.9,33.416666666666664,tip tanks,27.5,8.666666666666666,,,,3150.0,3150.0,S,NAVI,L,Small Eqpt,
2018-06-05,Stearman,PT-13 Kaydet,,,A,I,,55.9,33.416666666666664,tip tanks,27.5,8.666666666666666,,,,3315.0,3315.0,S,NAVI,L,Small Eqpt,
,Stearman,PT-17 Kaydet,,,C,IV,,132.0,167.6,,,50.0,,,,361620.0,,,,,,
,Stearman,75 Kaydet,,,No Value,No Value,,,,,,,,,,,,,UU12,L,,
,Stinson,10 Voyager,,,C,III,,132.0,83.8,,,50.0,,,,80482.0,,,,,,
,Stinson,Reliant,,,E,III,,178.0,94.8,,,42.2,,,,396000.0,,,,,,
,Stinson,108 Station Wagon,,,D,III,,144.0,95.2,,,30.0,,,,103600.0,,,,,,
,Stinson,Tri-Motor (A),,,D,IV,,145.0,123.3,,,37.4,,,,216050.0,,,,,,
,Stinson,108 Voyager,,,No Value,No Value,,,,,,,,,,,,,T134,M,,
,Stinson,L-5 Sentinel,,,No Value,No Value,,,,,,,,,,,,,TU95,H,,
,Stinson,SM-6000 Tri-Motor,,,No Value,No Value,,,,,,,,,,,,,T144,H,,
,Stinson Aircraft Company,L-5 Sentinel,,,No Value,No Value,,,,,,,,,,,,,T154,M,,
,Stinson Aircraft Company,Model 105 Voyager,Piston,1.0,No Value,No Value,,,,,,,,,,,,,TU16,M,,
,Stinson Aircraft Company,Model 108 Voyager 150,Piston,1.0,No Value,No Value,,,,,,,,,,,,,,,,
,Stinson Aircraft Company,Reliant (SR-10F),Piston,1.0,No Value,No Value,,,,,,,,,,,,,T160,H,,
,Stits,Stits SA-3 Playboy,Piston,1.0,No Value,No Value,,,,,,,,,,,,,TU95,H,,
,Stolp/White Aircraft,White WW-1 Der Jäger D-9,,,No Value,No Value,,,,,,,,,,,,,,,,
2017-12-07,Suchoi / Sukhoi,Su-47 Berkut,,,A,I,,50.0,25.0,no winglets,18.166666666666668,6.083333333333333,,,,1270.0,1270.0,S,,,,
2018-01-05,Suchoi / Sukhoi,Su-7,,,A,I,1A,58.5,30.083333333333332,upturned tips,22.875,8.166666666666666,5.479166666666667,5.479166666666667,6.416666666666667,1540.0,,S,,,Small Eqpt,
2018-01-05,Suchoi / Sukhoi,Su-80,,,A,I,1A,58.5,32.6875,upturned tips,23.291666666666668,8.25,5.479166666666667,5.479166666666667,6.416666666666667,2028.0,,S,,,Small Eqpt,
2018-01-05,Suchoi / Sukhoi,Su-30,,,A,I,,67.60000000000001,39.333333333333336,no winglets,21.0,9.0,,,,1709.0,,S,,,,
2018-01-05,Suchoi / Sukhoi,Su-31,,,A,I,,65.0,39.333333333333336,no winglets,21.0,9.0,,,,1830.0,,S,,,,
2018-05-29,Suchoi / Sukhoi,Su-33,,,A,I,,62.400000000000006,47.5,no winglets,34.0,9.5,9.0,,,10500.0,,S,,L,,
2018-05-29,Suchoi / Sukhoi,Su-34,,,A,I,,64.35000000000001,47.5,no winglets,32.833333333333336,9.333333333333334,9.0,,,10500.0,,S,,L,,
2018-05-29,Suchoi / Sukhoi,Su-35,,,A,I,,64.35000000000001,47.5,no winglets,32.333333333333336,9.333333333333334,9.0,,,10500.0,,S,,L,,
2018-05-29,Suchoi / Sukhoi,Su-37,,,B,I,,94.9,47.5,no winglets,32.333333333333336,10.0,9.333333333333334,,,10500.0,,S,,L,,
2018-05-29,Suchoi / Sukhoi,Su-38,,,B,II,,101.4,54.0,no winglets,35.416666666666664,10.333333333333334,9.083333333333334,,,14150.0,,S,,L,,
,Suchoi / Sukhoi,S-37 Berkut,,,No Value,No Value,,,,,,,,,,,,,T204,M,,
,Suchoi / Sukhoi,Su-15,,,No Value,No Value,,,,,,,,,,,,,T204,M,,
,Suchoi / Sukhoi,Su-17,,,No Value,No Value,,,,,,,,,,,,,TU22,M,,
,Suchoi / Sukhoi,Su-20,,,No Value,No Value,,,,,,,,,,,,,T204,M,,
,Suchoi / Sukhoi,Su-22,,,No Value,No Value,,,,,,,,,,,,,T22M,M,,
,Suchoi / Sukhoi,Su-24,,,No Value,No Value,,,,,,,,,,,,,T204,M,,
,Suchoi / Sukhoi,Su-25,,,No Value,No Value,,,,,,,,,,,,,T334,M,,
,Suchoi / Sukhoi,Su-26,,,No Value,No Value,,,,,,,,,,,,,TU4,M,,
,Suchoi / Sukhoi,Su-27,,,No Value,No Value,,,,,,,,,,,,,TU95,H,,
,Suchoi / Sukhoi,Su-28,,,No Value,No Value,,,,,,,,,,,,,B06T,L,,
,Suchoi / Sukhoi,Su-29,,,No Value,No Value,,,,,,,,,,,,,C160,M,,
,Suchoi / Sukhoi,Su-32,,,No Value,No Value,,,,,,,,,,,,,,,,
,Suchoi / Sukhoi,Su-39,,,No Value,No Value,,,,,,,,,,,,,,,,
2018-01-05,Sud,CM-170R Magister,,,A,I,1A,58.5,30.083333333333332,upturned tips,22.875,8.166666666666666,5.479166666666667,5.479166666666667,6.416666666666667,1320.0,,S,,,Small Eqpt,
2016-11-29,Sud,SE-210 Caravelle,,,A,I,1A,62.400000000000006,37.4,winglets,28.54,9.51,9.583333333333334,9.583333333333334,6.833333333333333,2712.0,2712.0,S,,,,
,Sud,SA-315 Lama,,,No Value,No Value,,,,,,,,,,,,,AEST,L,,
,Sud,SA-316 / SA-319 / SE-3160 Alouette 3,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SA-318 / SA-3180 / SE-313 / SE-3130,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SA-319 Alouette 3,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SA-321 Super Frelon,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SA-330 Puma,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SA-341 / SA-342 Gazelle,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SO-1221 Djinn,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud,SO-4050 Vautour,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud-Est,SE-210 Caravelle,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud-Est,SE-3130 Alouette 2,,,No Value,No Value,,,,,,,,,,,,,,,,
,Sud-Ouest / SNCASO,SO-1221 Djinn,,,No Value,I,,,46.0,no winglets,39.583333333333336,14.333333333333334,,,,7936.0,,,,,,
,Supermarine,Seafire,,,No Value,No Value,,,,,,,,,,,,,,,,
,Supermarine,Spitfire,,,No Value,No Value,,,,,,,,,,,,,,,,
,Supermarine,Spitfire Mk25,,,No Value,No Value,,,,,,,,,,,,,,,,
,Supermarine,Swift,,,No Value,No Value,,,,,,,,,,,,,,,,
,Supermarine Aviation Works (Vickers) Ltd.,Supermarine Swift,Jet,1.0,No Value,No Value,,,,,,,,,,,,,,,,
,Swearingen,Merlin 2,,,No Value,No Value,,,,,,,,,,,,,,,,
,Swearingen,Merlin 3,,,No Value,No Value,,,,,,,,,,,,,,,,
,Swearingen,Merlin 4,,,No Value,No Value,,,,,,,,,,,,,,,,
,Swearingen,Merlin 4/4A Metro II,,,No Value,No Value,,,,,,,,,,,,,SL90,L,,
,Swearingen,Metro,,,No Value,No Value,,,,,,,,,,,,,I3,L,,
,Swearingen,Metro,,,No Value,No Value,,,,,,,,,,,,,SM20,L,,
,Swearingen,SA227-AT Merlin IVC and Expediter,,,No Value,No Value,,,,,,,,,,,,,Y18T,L,,
,Swearingen,SA227-CC/DC Metro 23,,,No Value,No Value,,,,,,,,,,,,,SM92,L,,
,Swearingen,SA-26 Merlin 2,,,No Value,No Value,,,,,,,,,,,,,SG92,L,,
,Swearingen,SJ-30,,,No Value,No Value,,,,,,,,,,,,,Y18T,L,,
,Swearingen,SX-300,,,No Value,No Value,,,,,,,,,,,,,SP55,L,,
,Swearingen Fairchild Aircraft,SA226-T Merlin III,,,No Value,No Value,,,,,,,,,,,,,SP91,L,,
,Symphony Aircraft Industries,SA-160,,,No Value,No Value,,,,,,,,,,,,,SP95,L,,
,Taylor Aircraft Company,Tailor E-2 Cub,,,No Value,No Value,,,,,,,,,,,,,TRF1,,Small Eqpt,
,Taylor Aircraft Company,Taylorcraft Model 20 Seabird,Piston,,No Value,No Value,,,,,,,,,,,,,TA15,L,,
,Taylorcraft,15 Foursome,,,No Value,No Value,,,,,,,,,,,,,TA15,L,,
,Taylorcraft,15 Tourist,,,No Value,No Value,,,,,,,,,,,,,TA20,L,,
,Taylorcraft,20 Ranchwagon,,,No Value,No Value,,,,,,,,,,,,,TA20,L,,
,Taylorcraft,20 Seabird,,,No Value,No Value,,,,,,,,,,,,,TA20,L,,
,Taylorcraft,20 Topper,,,No Value,No Value,,,,,,,,,,,,,TA20,L,,
,Taylorcraft,20 Zephyr 400,,,No Value,No Value,,,,,,,,,,,,,TAYA,L,,
,Taylorcraft,A,,,No Value,No Value,,,,,,,,,,,,,PLUS,L,,
,Taylorcraft,Auster 1 / Plus C / Plus D,,,No Value,No Value,,,,,,,,,,,,,AUS3,L,,
,Taylorcraft,Auster 3,,,No Value,No Value,,,,,,,,,,,,,AUS4,L,,
,Taylorcraft,Auster 4,,,No Value,No Value,,,,,,,,,,,,,AUS5,L,,
,Taylorcraft,Auster 5 Alpha,,,No Value,No Value,,,,,,,,,,,,,AUS6,L,,
,Taylorcraft,Auster AOP6,,,No Value,No Value,,,,,,,,,,,,,TAYB,L,,
,Taylorcraft,BC,,,No Value,No Value,,,,,,,,,,,,,TAYD,L,,
,Taylorcraft,DC,,,No Value,No Value,,,,,,,,,,,,,TF21,L,,
,Taylorcraft,F-21,,,No Value,No Value,,,,,,,,,,,,,TF22,L,,
,Taylorcraft,F-22,,,No Value,No Value,,,,,,,,,,,,,J1,L,,
,Taylorcraft,J-1 Autocrat,,,No Value,No Value,,,,,,,,,,,,,TF19,L,,
,Taylorcraft,Sportsman (F-19),,,No Value,No Value,,,,,,,,,,,,,,,,
2022-09-28,TBM,700,,,No Value,No Value,,,,,,,,,,6579.0,,,TBM7,,,
2022-09-28,TBM,850,,,No Value,No Value,,,,,,,,,,7394.0,,,TBM8,,,
2022-09-28,TBM,960,,,No Value,No Value,,,,,,,,,,7615.0,,,TBM9,,,
,Team,Rocket F-1,Piston,,No Value,No Value,,,,,,,,,,,,,TB20,,Small Eqpt,
,Technoavia (Interavia),I-1,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),I-3,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),SM-2000,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),SM-2000P,,,No Value,No Value,,,,,,,,,,,,,SW3,L,,
,Technoavia (Interavia),SM-92 Finist,,,No Value,No Value,,,,,,,,,,,,,SW4,L,,
,Technoavia (Interavia),SM-92T Turbo Finist,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),SM-94,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),SP-55,,,No Value,No Value,,,,,,,,,,,,,SW4,L,,
,Technoavia (Interavia),SP-91 Slava,,,No Value,No Value,,,,,,,,,,,,,,,,
,Technoavia (Interavia),SP-95,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tecnam,Astore,,,No Value,No Value,,,,,,,,,,,,,SW2,L,,
,Tecnam,Astore US-LSA,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tecnam,P2002 JF,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tecnam,P2002 JR,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tecnam,P2002 Sierra,,,No Value,No Value,,,,,,,,,,,,,SPIT,L,,
,Tecnam,P2002 Sierra RG,,,No Value,No Value,,,,,,,,,,,,,SPIT,L,,
,Tecnam,"P2006T (Civilian) and MRI, SMP (Military)",Piston,,No Value,No Value,,,,,,,,,,,,,SASP,L,,
,Tecnam,P2008,,,No Value,No Value,,,,,,,,,,,,,SWIF,M,,
,Tecnam,P2008 JC,,,No Value,No Value,,,,,,,,,,,,,DJIN,L,,
,Tecnam,P2008 US-LSA,,,No Value,No Value,,,,,,,,,,,,,S210,M,,
,Tecnam,P2010 Ptwenty-Ten,,,No Value,No Value,,,,,,,,,,,,,ALO2,L,,
,Tecnam,P2012 Traveller,Piston,2.0,No Value,No Value,,,,,,,,,,,,,FOUG,L,,
,Tecnam,P92 Classic De Luxe,,,No Value,No Value,,,,,,,,,,,,,LAMA,L,,
,Tecnam,P92 Eagle US-LSA,,,No Value,No Value,,,,,,,,,,,,,ALO3,L,,
,Tecnam,P92 Echo Light,,,No Value,No Value,,,,,,,,,,,,,ALO2,L,,
,Tecnam,P92 JS,,,No Value,No Value,,,,,,,,,,,,,ALO3,L,,
,Tecnam,P92 JS Eagle SmartBay,,,No Value,No Value,,,,,,,,,,,,,FREL,M,,
,Tecnam,P92 JS SmartBay,,,No Value,No Value,,,,,,,,,,,,,PUMA,L,,
,Tecnam,P92 SeaSky Hydroplane,,,No Value,No Value,,,,,,,,,,,,,GAZL,L,,
,Tecnam,P92 Tail Dragger,,,No Value,No Value,,,,,,,,,,,,,S210,M,,
,Ted Smith,Aerostar,,,No Value,No Value,,,,,,,,,,,,,DJIN,L,,
,The Airplane Factory USA,Sling 2 Kit,Piston,1.0,No Value,No Value,,,,,,,,,,,,,VAUT,M,,
,The Airplane Factory USA,Sling 4 Turbo,Piston,1.0,No Value,No Value,,,,,,,,,,,,,S37,M,,
,The Airplane Factory USA,Sling LSA,Piston,1.0,No Value,No Value,,,,,,,,,,,,,SU15,M,,
,Thorp Aero,T-18,Piston,,No Value,No Value,,,,,,,,,,,,,SU17,M,,
,Thorp Aero,T-211,Piston,1.0,No Value,No Value,,,,,,,,,,,,,SU17,M,,
,"Thrush Aircraft, Inc.",510G,Turboprop,1.0,No Value,No Value,,,,,,,,,,,,,SU17,M,,
,"Thrush Aircraft, Inc.",510GR,Turboprop,1.0,No Value,No Value,,,,,,,,,,,,,SU24,M,,
,"Thrush Aircraft, Inc.",510P,Turboprop,1.0,No Value,No Value,,,,,,,,,,,,,SU25,M,,
,"Thrush Aircraft, Inc.",550P,Turboprop,1.0,No Value,No Value,,,,,,,,,,,,,SU26,L,,
,"Thrush Aircraft, Inc.",710P,Turboprop,1.0,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Transall,C-160,,,No Value,No Value,,,,,,,,,,,,,SU25,M,,
,Transavia Corporation,PL-12 Airtruk,Piston,1.0,No Value,No Value,,,,,,,,,,,,,SU29,L,,
,Transavia Corporation,PL-12U,Piston,1.0,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Transport Allianz,C-160,,,No Value,No Value,,,,,,,,,,,,,SU31,L,,
,Tridair,206L-ST Gemini ST,,,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Tupolev,TU-114,,,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Tupolev,TU-124,,,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Tupolev,TU-134,,,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Tupolev,Tu-134,,,No Value,No Value,,,,,,,,,,,,,SU27,M,,
,Tupolev,Tu-142,,,No Value,No Value,,,,,,,,,,,,,SU38,L,,
,Tupolev,TU-144,,,No Value,No Value,,,,,,,,,,,,,SU25,M,,
,Tupolev,Tu-144,,,No Value,No Value,,,,,,,,,,,,,S37,M,,
,Tupolev,TU-154,,,No Value,No Value,,,,,,,,,,,,,SU7,M,,
,Tupolev,Tu-154,,,No Value,No Value,,,,,,,,,,,,,SU80,M,,
,Tupolev,Tu-16,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,TU-160,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,Tu-160,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,Tu-20,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,TU-204,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,Tu-204,,,No Value,No Value,,,,,,,,,,,,,,,,
,Tupolev,Tu-214,,,No Value,No Value,,,,,,,,,,,,,S10,L,,
,Tupolev,Tu-22,,,No Value,No Value,,,,,,,,,,,,,S108,L,,
,Tupolev,Tu-224,,,No Value,No Value,,,,,,,,,,,,,S108,L,,
,Tupolev,Tu-22M,,,No Value,No Value,,,,,,,,,,,,,L5,L,,
,Tupolev,Tu-234,,,No Value,No Value,,,,,,,,,,,,,RELI,L,,
,Tupolev,Tu-334,,,No Value,No Value,,,,,,,,,,,,,SM60,L,,
,Tupolev,Tu-4,,,No Value,No Value,,,,,,,,,,,,,TRMA,L,,
,Tupolev,Tu-95,,,No Value,No Value,,,,,,,,,,,,,ST75,L,,
,TUSCO (formerly Ryan),"Navion Rangemaster D, E, F",Piston,1.0,No Value,No Value,,,,,,,,,,,,,ST75,L,,
